family,method,seed,budget,distribution,rmse
deadzone,active,1007,30,right_heavy,0.014020735272828388
deadzone,active,1007,30,broad_uniform,0.04491340745177828
deadzone,active,1008,18,declared,0.02294765322775323
deadzone,active,1008,18,forward_heavy,0.023857857477184392
deadzone,active,1008,18,left_heavy,0.01977733205687624
deadzone,active,1008,18,right_heavy,0.023215628124679512
deadzone,active,1008,18,broad_uniform,0.059178766777775824
deadzone,active,1008,24,declared,0.013957674068644755
deadzone,active,1008,24,forward_heavy,0.01417532840932018
deadzone,active,1008,24,left_heavy,0.015568980000679791
deadzone,active,1008,24,right_heavy,0.011183171489450448
deadzone,active,1008,24,broad_uniform,0.041709812262201204
deadzone,active,1008,30,declared,0.01351744579604298
deadzone,active,1008,30,forward_heavy,0.014557918843442076
deadzone,active,1008,30,left_heavy,0.01287899497025442
deadzone,active,1008,30,right_heavy,0.010492510742063468
deadzone,active,1008,30,broad_uniform,0.039924512668345256
deadzone,active,1009,18,declared,0.021310770893717853
deadzone,active,1009,18,forward_heavy,0.022702127449613484
deadzone,active,1009,18,left_heavy,0.0182408815571821
deadzone,active,1009,18,right_heavy,0.019843017373367123
deadzone,active,1009,18,broad_uniform,0.04246443710124842
deadzone,active,1009,24,declared,0.017508272755971076
deadzone,active,1009,24,forward_heavy,0.018808786548792335
deadzone,active,1009,24,left_heavy,0.012436293170809548
deadzone,active,1009,24,right_heavy,0.017946578959484108
deadzone,active,1009,24,broad_uniform,0.03334952416438226
deadzone,active,1009,30,declared,0.018041650100990556
deadzone,active,1009,30,forward_heavy,0.018147178995019237
deadzone,active,1009,30,left_heavy,0.012882990347783193
deadzone,active,1009,30,right_heavy,0.021996822629232547
deadzone,active,1009,30,broad_uniform,0.04492969695986472
deadzone,active,1010,18,declared,0.019676886209134423
deadzone,active,1010,18,forward_heavy,0.02092075432164459
deadzone,active,1010,18,left_heavy,0.014983308785134689
deadzone,active,1010,18,right_heavy,0.020102496681649883
deadzone,active,1010,18,broad_uniform,0.03282991369468844
deadzone,active,1010,24,declared,0.01528603845267128
deadzone,active,1010,24,forward_heavy,0.015850188307538496
deadzone,active,1010,24,left_heavy,0.012314715337327854
deadzone,active,1010,24,right_heavy,0.016330237898162986
deadzone,active,1010,24,broad_uniform,0.039679543258415995
deadzone,active,1010,30,declared,0.011952871426352336
deadzone,active,1010,30,forward_heavy,0.012252686282420839
deadzone,active,1010,30,left_heavy,0.01176909880092284
deadzone,active,1010,30,right_heavy,0.011180870557422295
deadzone,active,1010,30,broad_uniform,0.03307383977854078
deadzone,active,1011,18,declared,0.01724763594564211
deadzone,active,1011,18,forward_heavy,0.01843304484361943
deadzone,active,1011,18,left_heavy,0.01718894843783614
deadzone,active,1011,18,right_heavy,0.012978531509213322
deadzone,active,1011,18,broad_uniform,0.056027566211799766
deadzone,active,1011,24,declared,0.01548055185835362
deadzone,active,1011,24,forward_heavy,0.015230528090592181
deadzone,active,1011,24,left_heavy,0.011790868400773645
deadzone,active,1011,24,right_heavy,0.019256711830081052
deadzone,active,1011,24,broad_uniform,0.051826155314116065
deadzone,active,1011,30,declared,0.011408690364466605
deadzone,active,1011,30,forward_heavy,0.011389759018057754
deadzone,active,1011,30,left_heavy,0.009509739513685226
deadzone,active,1011,30,right_heavy,0.01318628661932291
deadzone,active,1011,30,broad_uniform,0.032462060586729014
deadzone,active,1012,18,declared,0.022564724941047092
deadzone,active,1012,18,forward_heavy,0.022658133151093777
deadzone,active,1012,18,left_heavy,0.025183633123437126
deadzone,active,1012,18,right_heavy,0.01904331530036925
deadzone,active,1012,18,broad_uniform,0.07168306577208179
deadzone,active,1012,24,declared,0.017383359311967977
deadzone,active,1012,24,forward_heavy,0.017226165999039766
deadzone,active,1012,24,left_heavy,0.019597613864519785
deadzone,active,1012,24,right_heavy,0.015221416370319612
deadzone,active,1012,24,broad_uniform,0.048146719239102534
deadzone,active,1012,30,declared,0.014014858714540859
deadzone,active,1012,30,forward_heavy,0.014010705939662835
deadzone,active,1012,30,left_heavy,0.015052608663432561
deadzone,active,1012,30,right_heavy,0.012829419208836686
deadzone,active,1012,30,broad_uniform,0.03302668100816146
deadzone,active,1013,18,declared,0.02271065759776109
deadzone,active,1013,18,forward_heavy,0.02278167936620883
deadzone,active,1013,18,left_heavy,0.026590166283208868
deadzone,active,1013,18,right_heavy,0.017369244259682726
deadzone,active,1013,18,broad_uniform,0.04648784884462373
deadzone,active,1013,24,declared,0.02039143026609204
deadzone,active,1013,24,forward_heavy,0.020582202650452852
deadzone,active,1013,24,left_heavy,0.02324687904652831
deadzone,active,1013,24,right_heavy,0.016081651665346357
deadzone,active,1013,24,broad_uniform,0.0507384217877174
deadzone,active,1013,30,declared,0.01682731282602288
deadzone,active,1013,30,forward_heavy,0.016692373023925785
deadzone,active,1013,30,left_heavy,0.02003134232954384
deadzone,active,1013,30,right_heavy,0.013083946058563308
deadzone,active,1013,30,broad_uniform,0.02871526417837232
deadzone,active,1014,18,declared,0.019384032374148614
deadzone,active,1014,18,forward_heavy,0.01966972402856061
deadzone,active,1014,18,left_heavy,0.020281401659620467
deadzone,active,1014,18,right_heavy,0.017411386031618195
deadzone,active,1014,18,broad_uniform,0.03725282499785466
deadzone,active,1014,24,declared,0.015769450538524556
deadzone,active,1014,24,forward_heavy,0.016314324780700277
deadzone,active,1014,24,left_heavy,0.01599715698880025
deadzone,active,1014,24,right_heavy,0.013665041033012913
deadzone,active,1014,24,broad_uniform,0.04427767236017612
deadzone,active,1014,30,declared,0.012293898963571703
deadzone,active,1014,30,forward_heavy,0.012586114835452897
deadzone,active,1014,30,left_heavy,0.012245888449613966
deadzone,active,1014,30,right_heavy,0.011394987367086669
deadzone,active,1014,30,broad_uniform,0.03341318088271947
deadzone,active,1015,18,declared,0.01569886258853878
deadzone,active,1015,18,forward_heavy,0.015739100944436823
deadzone,active,1015,18,left_heavy,0.01445793606395916
deadzone,active,1015,18,right_heavy,0.016806456590786768
deadzone,active,1015,18,broad_uniform,0.055106346737325285
deadzone,active,1015,24,declared,0.01242736189167072
deadzone,active,1015,24,forward_heavy,0.012459809993403306
deadzone,active,1015,24,left_heavy,0.012010117818451745
deadzone,active,1015,24,right_heavy,0.01275982665920024
deadzone,active,1015,24,broad_uniform,0.04717907784919423
deadzone,active,1015,30,declared,0.010285634705327125
deadzone,active,1015,30,forward_heavy,0.010249877089435186
deadzone,active,1015,30,left_heavy,0.01010451559542819
deadzone,active,1015,30,right_heavy,0.010583577629025299
deadzone,active,1015,30,broad_uniform,0.03131503787878049
deadzone,active,1016,18,declared,0.021203076671145148
deadzone,active,1016,18,forward_heavy,0.019246576897819858
deadzone,active,1016,18,left_heavy,0.02734646360766431
deadzone,active,1016,18,right_heavy,0.0194121161549867
deadzone,active,1016,18,broad_uniform,0.05108175750900487
deadzone,active,1016,24,declared,0.014499161001678126
deadzone,active,1016,24,forward_heavy,0.013168893474797102
deadzone,active,1016,24,left_heavy,0.018293561220910276
deadzone,active,1016,24,right_heavy,0.013843256632879865
deadzone,active,1016,24,broad_uniform,0.03906916641889603
deadzone,active,1016,30,declared,0.0128930677546762
deadzone,active,1016,30,forward_heavy,0.011689885272747964
deadzone,active,1016,30,left_heavy,0.01628410179019923
deadzone,active,1016,30,right_heavy,0.012345624397902055
deadzone,active,1016,30,broad_uniform,0.03472722860321679
deadzone,active,1017,18,declared,0.02285726992454425
deadzone,active,1017,18,forward_heavy,0.024118968839910476
deadzone,active,1017,18,left_heavy,0.01998257225273533
deadzone,active,1017,18,right_heavy,0.02167955567761407
deadzone,active,1017,18,broad_uniform,0.08759516599546863
deadzone,active,1017,24,declared,0.02054435736662342
deadzone,active,1017,24,forward_heavy,0.02004505338870717
deadzone,active,1017,24,left_heavy,0.01922671396057671
deadzone,active,1017,24,right_heavy,0.023256055930698634
deadzone,active,1017,24,broad_uniform,0.08593381593862925
deadzone,active,1017,30,declared,0.02232885570123366
deadzone,active,1017,30,forward_heavy,0.01957960443862989
deadzone,active,1017,30,left_heavy,0.016596200371570245
deadzone,active,1017,30,right_heavy,0.03307619822643874
deadzone,active,1017,30,broad_uniform,0.035747266079936044
deadzone,active,1018,18,declared,0.021617088582488474
deadzone,active,1018,18,forward_heavy,0.01870755423251594
deadzone,active,1018,18,left_heavy,0.0261346573842101
deadzone,active,1018,18,right_heavy,0.024516618953504824
deadzone,active,1018,18,broad_uniform,0.06448609152932358
deadzone,active,1018,24,declared,0.015385423262952422
deadzone,active,1018,24,forward_heavy,0.014478050071880333
deadzone,active,1018,24,left_heavy,0.01633791835640622
deadzone,active,1018,24,right_heavy,0.016985987600076104
deadzone,active,1018,24,broad_uniform,0.05390624298244968
deadzone,active,1018,30,declared,0.012350640898137323
deadzone,active,1018,30,forward_heavy,0.011977766527889568
deadzone,active,1018,30,left_heavy,0.013283104843699323
deadzone,active,1018,30,right_heavy,0.01245689507271895
deadzone,active,1018,30,broad_uniform,0.04225790264890197
deadzone,active,1019,18,declared,0.021383666652555044
deadzone,active,1019,18,forward_heavy,0.019029006827930336
deadzone,active,1019,18,left_heavy,0.014697555263898964
deadzone,active,1019,18,right_heavy,0.03177750680160942
deadzone,active,1019,18,broad_uniform,0.05712035791425021
deadzone,active,1019,24,declared,0.01947581577898926
deadzone,active,1019,24,forward_heavy,0.01756205930029285
deadzone,active,1019,24,left_heavy,0.017493795757104615
deadzone,active,1019,24,right_heavy,0.026025876308488908
deadzone,active,1019,24,broad_uniform,0.047252423790883416
deadzone,active,1019,30,declared,0.018146956074382745
deadzone,active,1019,30,forward_heavy,0.016414770164613526
deadzone,active,1019,30,left_heavy,0.015459601550446879
deadzone,active,1019,30,right_heavy,0.024725804488393562
deadzone,active,1019,30,broad_uniform,0.035834303640369596
deadzone,active,1020,18,declared,0.033368251896810704
deadzone,active,1020,18,forward_heavy,0.03015421862319134
deadzone,active,1020,18,left_heavy,0.036197670768914274
deadzone,active,1020,18,right_heavy,0.0392009498073919
deadzone,active,1020,18,broad_uniform,0.07497890055296245
deadzone,active,1020,24,declared,0.023563053430121307
deadzone,active,1020,24,forward_heavy,0.020770371930666078
deadzone,active,1020,24,left_heavy,0.026693696191043347
deadzone,active,1020,24,right_heavy,0.027773837995314684
deadzone,active,1020,24,broad_uniform,0.06419175121243136
deadzone,active,1020,30,declared,0.022865667996467682
deadzone,active,1020,30,forward_heavy,0.01870437617625318
deadzone,active,1020,30,left_heavy,0.01858733440203391
deadzone,active,1020,30,right_heavy,0.035335867087911595
deadzone,active,1020,30,broad_uniform,0.04493684685163556
deadzone,active_no_task,1001,18,declared,0.04391230802413621
deadzone,active_no_task,1001,18,forward_heavy,0.03651560718766162
deadzone,active_no_task,1001,18,left_heavy,0.04801577288978844
deadzone,active_no_task,1001,18,right_heavy,0.05806115150514685
deadzone,active_no_task,1001,18,broad_uniform,0.05787186791562868
deadzone,active_no_task,1001,24,declared,0.023972800126908056
deadzone,active_no_task,1001,24,forward_heavy,0.022807711136250797
deadzone,active_no_task,1001,24,left_heavy,0.0206801415576264
deadzone,active_no_task,1001,24,right_heavy,0.030010332180042988
deadzone,active_no_task,1001,24,broad_uniform,0.03767226367027748
deadzone,active_no_task,1001,30,declared,0.019992277695315388
deadzone,active_no_task,1001,30,forward_heavy,0.02032527246379008
deadzone,active_no_task,1001,30,left_heavy,0.017096576917929446
deadzone,active_no_task,1001,30,right_heavy,0.02174011402504396
deadzone,active_no_task,1001,30,broad_uniform,0.029822030343171265
deadzone,active_no_task,1002,18,declared,0.03526371538731838
deadzone,active_no_task,1002,18,forward_heavy,0.035821156283495165
deadzone,active_no_task,1002,18,left_heavy,0.03239889320759886
deadzone,active_no_task,1002,18,right_heavy,0.03643392377179742
deadzone,active_no_task,1002,18,broad_uniform,0.03958348001433905
deadzone,active_no_task,1002,24,declared,0.01619555845945813
deadzone,active_no_task,1002,24,forward_heavy,0.01797002395777453
deadzone,active_no_task,1002,24,left_heavy,0.0116892664731856
deadzone,active_no_task,1002,24,right_heavy,0.014433028849646876
deadzone,active_no_task,1002,24,broad_uniform,0.0227207058166244
deadzone,active_no_task,1002,30,declared,0.015385884322121596
deadzone,active_no_task,1002,30,forward_heavy,0.016948457465475086
deadzone,active_no_task,1002,30,left_heavy,0.012900271955307211
deadzone,active_no_task,1002,30,right_heavy,0.012450711029754707
deadzone,active_no_task,1002,30,broad_uniform,0.020311641885296775
deadzone,active_no_task,1003,18,declared,0.036857807521315365
deadzone,active_no_task,1003,18,forward_heavy,0.03351364844301406
deadzone,active_no_task,1003,18,left_heavy,0.037715464913659534
deadzone,active_no_task,1003,18,right_heavy,0.044946856267385184
deadzone,active_no_task,1003,18,broad_uniform,0.05078611428429846
deadzone,active_no_task,1003,24,declared,0.020728894220084625
deadzone,active_no_task,1003,24,forward_heavy,0.020357248862253152
deadzone,active_no_task,1003,24,left_heavy,0.02006595265150596
deadzone,active_no_task,1003,24,right_heavy,0.022492319335991794
deadzone,active_no_task,1003,24,broad_uniform,0.034244693333917144
deadzone,active_no_task,1003,30,declared,0.026883488395035023
deadzone,active_no_task,1003,30,forward_heavy,0.028652198027110408
deadzone,active_no_task,1003,30,left_heavy,0.022589409818755037
deadzone,active_no_task,1003,30,right_heavy,0.025390901317052888
deadzone,active_no_task,1003,30,broad_uniform,0.029606045142626505
deadzone,active_no_task,1004,18,declared,0.02846520604475953
deadzone,active_no_task,1004,18,forward_heavy,0.027636135397937727
deadzone,active_no_task,1004,18,left_heavy,0.02677901091428737
deadzone,active_no_task,1004,18,right_heavy,0.032464216295633876
deadzone,active_no_task,1004,18,broad_uniform,0.03451411427677619
deadzone,active_no_task,1004,24,declared,0.020558403772961458
deadzone,active_no_task,1004,24,forward_heavy,0.01934926955614657
deadzone,active_no_task,1004,24,left_heavy,0.01524781130074458
deadzone,active_no_task,1004,24,right_heavy,0.027842386338992567
deadzone,active_no_task,1004,24,broad_uniform,0.027551070635201506
deadzone,active_no_task,1004,30,declared,0.021955989654200446
deadzone,active_no_task,1004,30,forward_heavy,0.02343338538858936
deadzone,active_no_task,1004,30,left_heavy,0.017271118469862887
deadzone,active_no_task,1004,30,right_heavy,0.02168260242417775
deadzone,active_no_task,1004,30,broad_uniform,0.023664971494247233
deadzone,active_no_task,1005,18,declared,0.027836723343352247
deadzone,active_no_task,1005,18,forward_heavy,0.026917079542810078
deadzone,active_no_task,1005,18,left_heavy,0.03393184330097558
deadzone,active_no_task,1005,18,right_heavy,0.023008520847002327
deadzone,active_no_task,1005,18,broad_uniform,0.03545814537119293
deadzone,active_no_task,1005,24,declared,0.017463055661060354
deadzone,active_no_task,1005,24,forward_heavy,0.017979892161429485
deadzone,active_no_task,1005,24,left_heavy,0.018534275889237343
deadzone,active_no_task,1005,24,right_heavy,0.014387398220727026
deadzone,active_no_task,1005,24,broad_uniform,0.02254878105730565
deadzone,active_no_task,1005,30,declared,0.023988023656789804
deadzone,active_no_task,1005,30,forward_heavy,0.02543228691664075
deadzone,active_no_task,1005,30,left_heavy,0.022327712583675798
deadzone,active_no_task,1005,30,right_heavy,0.020882402249574494
deadzone,active_no_task,1005,30,broad_uniform,0.02386667634689558
deadzone,active_no_task,1006,18,declared,0.03919887965750439
deadzone,active_no_task,1006,18,forward_heavy,0.0356716495254725
deadzone,active_no_task,1006,18,left_heavy,0.04709105508760018
deadzone,active_no_task,1006,18,right_heavy,0.040362237138326075
deadzone,active_no_task,1006,18,broad_uniform,0.03787259721185154
deadzone,active_no_task,1006,24,declared,0.024869026105560858
deadzone,active_no_task,1006,24,forward_heavy,0.022170648610713637
deadzone,active_no_task,1006,24,left_heavy,0.030494202693191984
deadzone,active_no_task,1006,24,right_heavy,0.026075211060794714
deadzone,active_no_task,1006,24,broad_uniform,0.02385082511493291
deadzone,active_no_task,1006,30,declared,0.020226994373225095
deadzone,active_no_task,1006,30,forward_heavy,0.01939595946347508
deadzone,active_no_task,1006,30,left_heavy,0.021513040676863295
deadzone,active_no_task,1006,30,right_heavy,0.021307189900678883
deadzone,active_no_task,1006,30,broad_uniform,0.019744512969430625
deadzone,active_no_task,1007,18,declared,0.02872474865616049
deadzone,active_no_task,1007,18,forward_heavy,0.031005289725823313
deadzone,active_no_task,1007,18,left_heavy,0.023956440192817143
deadzone,active_no_task,1007,18,right_heavy,0.025895976022627776
deadzone,active_no_task,1007,18,broad_uniform,0.034577978034306844
deadzone,active_no_task,1007,24,declared,0.02684000912869722
deadzone,active_no_task,1007,24,forward_heavy,0.027521850978961284
deadzone,active_no_task,1007,24,left_heavy,0.02514550886980635
deadzone,active_no_task,1007,24,right_heavy,0.02644612938696383
deadzone,active_no_task,1007,24,broad_uniform,0.02931282652926266
